,midnight color,night blue color,dark maroon color,dark purple color,dried blood color,very dark green color,plum color,ultramarine color,dark olive color,evergreen color,dark red color,brown color,darkish purple color,dark blue green color,mud brown color,deep teal color,rich blue color,blue purple color,dark turquoise color,auburn color,blue color,dark green blue color,purplish blue color,russet color,rose red color,burnt umber color,magenta color,deep turquoise color,azul color,cinnamon color,light indigo color,muted blue color,raw sienna color,bright violet color,jungle green color,bluish color,dark pink color,bright purple color,purpley pink color,tomato red color,teal blue color,swamp green color,fire engine red color,pinky purple color,vermillion color,orangish red color,pinky red color,dark yellow green color,lightish red color,red orange color,reddish orange color,purpleish pink color,blood orange color,bright magenta color,bright lavender color,dusky pink color,pumpkin color,perrywinkle color,medium green color,grass color,orange pink color,dusty pink color,dusty orange color,nasty green color,salmon color,purply pink color,liliac color,pig pink color,greenish teal color,orangeish color,dark lime green color,tangerine color,burnt yellow color,blush color,tan color,squash color,light orange color,orange yellow color,butterscotch color,green/yellow color,golden rod color,weird green color,golden yellow color,hospital green color,sickly yellow color,sandy color,fluro green color,light gold color,bright light blue color,yellowy green color,robin's egg blue color,light sea green color,light bluish green color,chartreuse color,mint green color,key lime color,light khaki color,green yellow color,bright yellow color,butter yellow color,light yellow color
greenish teal color,136.70000000000002,144.9,138.9,163.6,128.2,20.299999999999983,177.1,148.00000000000003,49.599999999999994,3.0,120.5,92.69999999999999,169.50000000000003,23.099999999999994,78.0,45.900000000000006,146.00000000000003,148.6,34.20000000000002,110.89999999999999,139.70000000000002,19.5,149.29999999999998,109.5,139.2,105.89999999999999,167.70000000000002,38.599999999999994,135.1,102.39999999999999,143.50000000000003,104.79999999999998,85.8,157.4,8.599999999999994,112.29999999999998,152.2,159.70000000000002,172.4,116.39999999999999,64.1,48.69999999999999,119.3,171.29999999999998,117.1,115.89999999999999,132.9,44.39999999999999,132.79999999999998,115.39999999999999,116.0,174.20000000000002,112.8,173.20000000000002,157.50000000000003,151.4,96.69999999999999,137.29999999999998,17.400000000000006,28.69999999999999,120.0,146.6,102.3,30.299999999999983,126.8,170.50000000000003,151.79999999999998,155.5,0.0,103.89999999999999,37.599999999999994,92.6,71.19999999999999,123.19999999999999,72.8,80.69999999999999,89.19999999999999,83.0,85.5,48.69999999999999,75.8,9.400000000000006,73.69999999999999,11.0,50.0,64.19999999999999,23.19999999999999,66.8,41.30000000000001,42.8,49.80000000000001,9.799999999999983,7.299999999999983,42.89999999999999,14.199999999999989,30.599999999999994,45.5,42.69999999999999,56.69999999999999,54.8,54.19999999999999
orangeish color,119.39999999999998,111.19999999999999,35.0,92.5,24.300000000000004,83.60000000000001,73.19999999999999,108.09999999999997,54.3,100.89999999999999,16.6,11.200000000000003,86.59999999999997,126.99999999999999,25.89999999999999,149.8,110.09999999999997,107.5,138.10000000000002,7.0,116.39999999999998,123.39999999999999,106.80000000000001,5.600000000000001,35.300000000000004,2.0,63.80000000000001,142.5,121.0,1.5,112.59999999999997,151.3,18.099999999999994,98.69999999999999,95.3,143.8,48.300000000000004,96.39999999999998,83.69999999999999,12.5,168.0,55.2,15.400000000000006,84.80000000000001,13.200000000000003,12.0,29.000000000000004,59.5,28.900000000000002,11.5,12.100000000000001,81.89999999999998,8.900000000000006,82.89999999999998,98.59999999999997,47.5,7.199999999999996,118.80000000000001,86.49999999999999,75.2,16.1,42.7,1.5999999999999943,73.60000000000001,22.900000000000006,85.59999999999997,104.30000000000001,51.6,103.89999999999999,0.0,66.3,11.299999999999997,32.7,19.300000000000004,31.099999999999994,23.200000000000003,14.700000000000003,20.89999999999999,18.39999999999999,55.2,28.099999999999994,94.49999999999999,30.200000000000003,92.89999999999999,53.89999999999999,39.7,80.7,37.099999999999994,145.2,61.099999999999994,153.7,94.10000000000001,96.60000000000001,61.0,89.7,73.3,58.39999999999999,61.2,47.2,49.099999999999994,49.7
dark lime green color,174.3,177.5,101.3,158.8,90.6,17.30000000000001,139.5,174.39999999999998,12.0,34.599999999999994,82.9,55.099999999999994,152.89999999999998,60.69999999999999,40.400000000000006,83.5,176.39999999999998,173.8,71.80000000000001,73.3,177.3,57.099999999999994,173.10000000000002,71.9,101.6,68.3,130.10000000000002,76.19999999999999,172.7,64.8,178.89999999999998,142.39999999999998,48.2,165.0,29.0,149.89999999999998,114.6,162.7,150.0,78.8,101.69999999999999,11.099999999999994,81.7,151.10000000000002,79.5,78.3,95.3,6.799999999999997,95.2,77.8,78.4,148.2,75.2,149.2,164.89999999999998,113.8,59.1,174.89999999999998,20.19999999999999,8.900000000000006,82.4,109.0,64.7,7.300000000000011,89.2,151.89999999999998,170.60000000000002,117.9,37.599999999999994,66.3,0.0,55.0,33.599999999999994,85.6,35.2,43.099999999999994,51.599999999999994,45.400000000000006,47.900000000000006,11.099999999999994,38.2,28.19999999999999,36.099999999999994,26.599999999999994,12.400000000000006,26.599999999999994,14.400000000000006,29.200000000000003,78.9,5.200000000000003,87.4,27.80000000000001,30.30000000000001,5.299999999999997,23.400000000000006,7.0,7.900000000000006,5.099999999999994,19.099999999999994,17.200000000000003,16.599999999999994
tangerine color,130.7,122.5,46.3,103.80000000000001,35.6,72.30000000000001,84.5,119.39999999999998,43.0,89.6,27.9,0.09999999999999432,97.89999999999998,115.69999999999999,14.599999999999994,138.5,121.39999999999998,118.80000000000001,126.80000000000001,18.299999999999997,127.69999999999999,112.1,118.10000000000002,16.9,46.6,13.299999999999997,75.10000000000002,131.2,132.3,9.799999999999997,123.89999999999998,162.60000000000002,6.799999999999997,110.0,84.0,155.10000000000002,59.6,107.69999999999999,95.0,23.799999999999997,156.7,43.900000000000006,26.700000000000003,96.10000000000002,24.5,23.299999999999997,40.3,48.2,40.2,22.799999999999997,23.4,93.19999999999999,20.200000000000003,94.19999999999999,109.89999999999998,58.8,4.100000000000001,130.10000000000002,75.19999999999999,63.900000000000006,27.4,54.0,9.700000000000003,62.30000000000001,34.2,96.89999999999998,115.60000000000002,62.9,92.6,11.299999999999997,55.0,0.0,21.400000000000006,30.6,19.799999999999997,11.900000000000006,3.4000000000000057,9.599999999999994,7.099999999999994,43.900000000000006,16.799999999999997,83.19999999999999,18.900000000000006,81.6,42.599999999999994,28.400000000000006,69.4,25.799999999999997,133.9,49.8,142.4,82.80000000000001,85.30000000000001,49.7,78.4,62.0,47.099999999999994,49.900000000000006,35.900000000000006,37.8,38.400000000000006
burnt yellow color,152.1,143.9,67.7,125.20000000000002,57.00000000000001,50.900000000000006,105.9,140.79999999999998,21.599999999999994,68.19999999999999,49.300000000000004,21.5,119.29999999999998,94.29999999999998,6.800000000000011,117.1,142.79999999999998,140.20000000000002,105.4,39.7,149.1,90.69999999999999,139.50000000000003,38.300000000000004,68.0,34.7,96.5,109.79999999999998,153.70000000000002,31.200000000000003,145.29999999999998,175.99999999999997,14.600000000000009,131.4,62.599999999999994,176.50000000000003,81.0,129.1,116.4,45.2,135.29999999999998,22.5,48.10000000000001,117.50000000000003,45.900000000000006,44.7,61.7,26.799999999999997,61.60000000000001,44.2,44.800000000000004,114.6,41.60000000000001,115.6,131.29999999999998,80.2,25.500000000000007,151.50000000000003,53.79999999999998,42.5,48.800000000000004,75.4,31.10000000000001,40.900000000000006,55.60000000000001,118.29999999999998,137.00000000000003,84.30000000000001,71.19999999999999,32.7,33.599999999999994,21.400000000000006,0.0,52.00000000000001,1.6000000000000085,9.5,18.0,11.800000000000011,14.300000000000011,22.5,4.6000000000000085,61.79999999999998,2.5,60.19999999999999,21.19999999999999,7.0,48.0,4.3999999999999915,112.5,28.39999999999999,121.0,61.400000000000006,63.900000000000006,28.299999999999997,57.0,40.599999999999994,25.69999999999999,28.5,14.5,16.39999999999999,17.0
blush color,100.09999999999997,91.89999999999998,15.7,73.19999999999999,5.0,102.9,53.89999999999998,88.79999999999995,73.6,120.19999999999999,2.700000000000003,30.500000000000007,67.29999999999995,146.29999999999998,45.199999999999996,169.1,90.79999999999995,88.19999999999999,157.4,12.300000000000004,97.09999999999997,142.7,87.5,13.700000000000003,16.0,17.300000000000004,44.5,161.79999999999998,101.69999999999999,20.800000000000004,93.29999999999995,132.00000000000003,37.4,79.39999999999998,114.6,124.50000000000003,29.0,77.09999999999997,64.39999999999998,6.800000000000004,172.70000000000002,74.5,3.8999999999999986,65.5,6.100000000000001,7.300000000000004,9.7,78.80000000000001,9.599999999999998,7.800000000000004,7.200000000000003,62.599999999999966,10.399999999999999,63.599999999999966,79.29999999999995,28.2,26.5,99.5,105.79999999999998,94.5,3.200000000000003,23.4,20.9,92.9,3.6000000000000014,66.29999999999995,85.0,32.3,123.19999999999999,19.300000000000004,85.6,30.6,52.00000000000001,0.0,50.4,42.50000000000001,34.00000000000001,40.199999999999996,37.699999999999996,74.5,47.4,113.79999999999998,49.50000000000001,112.19999999999999,73.19999999999999,59.00000000000001,100.0,56.4,164.5,80.4,173.0,113.4,115.9,80.30000000000001,109.0,92.6,77.69999999999999,80.5,66.5,68.4,69.0
tan color,150.5,142.3,66.1,123.60000000000002,55.4,52.500000000000014,104.30000000000001,139.2,23.200000000000003,69.8,47.699999999999996,19.89999999999999,117.69999999999999,95.89999999999999,5.200000000000003,118.7,141.2,138.60000000000002,107.00000000000001,38.099999999999994,147.5,92.3,137.90000000000003,36.699999999999996,66.4,33.099999999999994,94.90000000000003,111.39999999999999,152.10000000000002,29.599999999999994,143.7,177.59999999999997,13.0,129.8,64.2,174.90000000000003,79.39999999999999,127.5,114.80000000000001,43.599999999999994,136.89999999999998,24.10000000000001,46.5,115.90000000000003,44.3,43.099999999999994,60.099999999999994,28.400000000000006,60.0,42.599999999999994,43.199999999999996,113.0,40.0,114.0,129.7,78.6,23.9,149.90000000000003,55.39999999999999,44.10000000000001,47.199999999999996,73.8,29.5,42.500000000000014,54.0,116.69999999999999,135.40000000000003,82.7,72.8,31.099999999999994,35.2,19.799999999999997,1.6000000000000085,50.4,0.0,7.8999999999999915,16.39999999999999,10.200000000000003,12.700000000000003,24.10000000000001,3.0,63.39999999999999,0.8999999999999915,61.8,22.799999999999997,8.600000000000009,49.60000000000001,6.0,114.10000000000001,30.0,122.60000000000001,63.000000000000014,65.50000000000001,29.900000000000006,58.60000000000001,42.2,27.299999999999997,30.10000000000001,16.10000000000001,18.0,18.60000000000001
squash color,142.6,134.4,58.2,115.70000000000002,47.50000000000001,60.400000000000006,96.39999999999998,131.29999999999998,31.099999999999994,77.69999999999999,39.800000000000004,12.0,109.79999999999998,103.79999999999998,2.6999999999999886,126.6,133.29999999999998,130.70000000000002,114.9,30.200000000000003,139.6,100.19999999999999,130.00000000000003,28.800000000000004,58.50000000000001,25.200000000000003,87.0,119.29999999999998,144.20000000000002,21.700000000000003,135.79999999999998,174.50000000000003,5.1000000000000085,121.9,72.1,167.00000000000003,71.5,119.6,106.9,35.7,144.79999999999998,32.0,38.60000000000001,108.00000000000003,36.400000000000006,35.2,52.2,36.3,52.10000000000001,34.7,35.300000000000004,105.1,32.10000000000001,106.1,121.79999999999998,70.7,16.000000000000007,142.00000000000003,63.29999999999998,52.0,39.300000000000004,65.9,21.60000000000001,50.400000000000006,46.10000000000001,108.79999999999998,127.50000000000003,74.80000000000001,80.69999999999999,23.200000000000003,43.099999999999994,11.900000000000006,9.5,42.50000000000001,7.8999999999999915,0.0,8.5,2.3000000000000114,4.800000000000011,32.0,4.8999999999999915,71.29999999999998,7.0,69.69999999999999,30.69999999999999,16.5,57.5,13.899999999999991,122.0,37.89999999999999,130.5,70.9,73.4,37.8,66.5,50.099999999999994,35.19999999999999,38.0,24.0,25.89999999999999,26.5
light orange color,134.1,125.9,49.7,107.20000000000002,39.00000000000001,68.9,87.89999999999998,122.79999999999998,39.599999999999994,86.19999999999999,31.300000000000004,3.5,101.29999999999995,112.29999999999998,11.199999999999989,135.1,124.79999999999998,122.20000000000002,123.4,21.700000000000003,131.1,108.69999999999999,121.50000000000003,20.300000000000004,50.00000000000001,16.700000000000003,78.5,127.79999999999998,135.70000000000002,13.200000000000003,127.29999999999998,166.00000000000003,3.3999999999999915,113.4,80.6,158.50000000000003,63.00000000000001,111.1,98.39999999999998,27.200000000000003,153.29999999999998,40.5,30.10000000000001,99.5,27.900000000000006,26.700000000000003,43.7,44.8,43.60000000000001,26.200000000000003,26.800000000000004,96.60000000000002,23.60000000000001,97.60000000000002,113.29999999999998,62.2,7.500000000000007,133.50000000000003,71.79999999999998,60.5,30.800000000000004,57.400000000000006,13.100000000000009,58.900000000000006,37.60000000000001,100.29999999999995,119.00000000000003,66.30000000000001,89.19999999999999,14.700000000000003,51.599999999999994,3.4000000000000057,18.0,34.00000000000001,16.39999999999999,8.5,0.0,6.199999999999989,3.6999999999999886,40.5,13.399999999999991,79.79999999999998,15.5,78.19999999999999,39.19999999999999,25.0,66.0,22.39999999999999,130.5,46.39999999999999,139.0,79.4,81.9,46.3,75.0,58.599999999999994,43.69999999999999,46.5,32.5,34.39999999999999,35.0
orange yellow color,140.29999999999998,132.1,55.89999999999999,113.4,45.199999999999996,62.70000000000002,94.10000000000002,128.99999999999997,33.400000000000006,80.0,37.49999999999999,9.699999999999989,107.49999999999997,106.1,5.0,128.9,130.99999999999997,128.4,117.20000000000002,27.89999999999999,137.29999999999998,102.5,127.70000000000002,26.499999999999993,56.199999999999996,22.89999999999999,84.70000000000005,121.6,141.9,19.39999999999999,133.49999999999997,172.20000000000002,2.799999999999997,119.6,74.4,164.70000000000002,69.19999999999999,117.29999999999998,104.6,33.39999999999999,147.1,34.30000000000001,36.3,105.70000000000002,34.099999999999994,32.89999999999999,49.89999999999999,38.60000000000001,49.8,32.39999999999999,32.99999999999999,102.79999999999995,29.799999999999997,103.79999999999995,119.49999999999997,68.39999999999999,13.699999999999996,139.70000000000002,65.6,54.30000000000001,36.99999999999999,63.599999999999994,19.299999999999997,52.70000000000002,43.8,106.49999999999997,125.20000000000002,72.5,83.0,20.89999999999999,45.400000000000006,9.599999999999994,11.800000000000011,40.199999999999996,10.200000000000003,2.3000000000000114,6.199999999999989,0.0,2.5,34.30000000000001,7.200000000000003,73.6,9.300000000000011,72.0,33.0,18.80000000000001,59.80000000000001,16.200000000000003,124.30000000000001,40.2,132.8,73.20000000000002,75.70000000000002,40.10000000000001,68.80000000000001,52.400000000000006,37.5,40.30000000000001,26.30000000000001,28.200000000000003,28.80000000000001
butterscotch color,137.79999999999998,129.6,53.39999999999999,110.9,42.699999999999996,65.20000000000002,91.60000000000002,126.49999999999997,35.900000000000006,82.5,34.99999999999999,7.199999999999989,104.99999999999997,108.6,7.5,131.4,128.49999999999997,125.9,119.70000000000002,25.39999999999999,134.79999999999998,105.0,125.20000000000002,23.999999999999993,53.699999999999996,20.39999999999999,82.20000000000005,124.1,139.4,16.89999999999999,130.99999999999997,169.70000000000002,0.29999999999999716,117.1,76.9,162.20000000000002,66.69999999999999,114.79999999999998,102.10000000000002,30.89999999999999,149.6,36.80000000000001,33.8,103.20000000000005,31.599999999999994,30.39999999999999,47.39999999999999,41.10000000000001,47.3,29.89999999999999,30.499999999999993,100.29999999999995,27.299999999999997,101.29999999999995,116.99999999999997,65.89999999999999,11.199999999999996,137.20000000000002,68.1,56.80000000000001,34.49999999999999,61.099999999999994,16.799999999999997,55.20000000000002,41.3,104.0,122.70000000000002,70.0,85.5,18.39999999999999,47.900000000000006,7.099999999999994,14.300000000000011,37.699999999999996,12.700000000000003,4.800000000000011,3.6999999999999886,2.5,0.0,36.80000000000001,9.700000000000003,76.1,11.800000000000011,74.5,35.5,21.30000000000001,62.30000000000001,18.700000000000003,126.80000000000001,42.7,135.3,75.70000000000002,78.20000000000002,42.60000000000001,71.30000000000001,54.900000000000006,40.0,42.80000000000001,28.80000000000001,30.700000000000003,31.30000000000001
green/yellow color,174.6,166.4,90.2,147.70000000000002,79.5,28.400000000000006,128.4,163.29999999999998,0.9000000000000057,45.69999999999999,71.80000000000001,44.0,141.79999999999998,71.79999999999998,29.30000000000001,94.6,165.29999999999998,162.70000000000002,82.9,62.2,171.6,68.19999999999999,162.00000000000003,60.800000000000004,90.5,57.2,119.00000000000003,87.29999999999998,176.20000000000002,53.7,167.79999999999998,153.49999999999997,37.10000000000001,153.9,40.099999999999994,160.99999999999997,103.5,151.6,138.9,67.7,112.79999999999998,0.0,70.60000000000001,140.00000000000003,68.4,67.2,84.2,4.299999999999997,84.10000000000001,66.7,67.30000000000001,137.1,64.10000000000001,138.1,153.79999999999998,102.7,48.00000000000001,174.00000000000003,31.299999999999983,20.0,71.30000000000001,97.9,53.60000000000001,18.400000000000006,78.10000000000001,140.79999999999998,159.50000000000003,106.80000000000001,48.69999999999999,55.2,11.099999999999994,43.900000000000006,22.5,74.5,24.10000000000001,32.0,40.5,34.30000000000001,36.80000000000001,0.0,27.10000000000001,39.29999999999998,25.0,37.69999999999999,1.3000000000000114,15.5,25.5,18.10000000000001,90.0,5.8999999999999915,98.5,38.900000000000006,41.400000000000006,5.799999999999997,34.5,18.099999999999994,3.1999999999999886,6.0,8.0,6.1000000000000085,5.5
golden rod color,147.5,139.3,63.099999999999994,120.60000000000002,52.4,55.500000000000014,101.30000000000001,136.2,26.200000000000003,72.8,44.699999999999996,16.89999999999999,114.69999999999999,98.89999999999999,2.200000000000003,121.7,138.2,135.60000000000002,110.00000000000001,35.099999999999994,144.5,95.3,134.90000000000003,33.699999999999996,63.4,30.099999999999994,91.90000000000003,114.39999999999999,149.10000000000002,26.599999999999994,140.7,179.40000000000003,10.0,126.80000000000001,67.2,171.90000000000003,76.39999999999999,124.5,111.80000000000001,40.599999999999994,139.89999999999998,27.10000000000001,43.5,112.90000000000003,41.3,40.099999999999994,57.099999999999994,31.400000000000006,57.0,39.599999999999994,40.199999999999996,110.0,37.0,111.0,126.69999999999999,75.6,20.9,146.90000000000003,58.39999999999999,47.10000000000001,44.199999999999996,70.8,26.5,45.500000000000014,51.0,113.69999999999999,132.40000000000003,79.7,75.8,28.099999999999994,38.2,16.799999999999997,4.6000000000000085,47.4,3.0,4.8999999999999915,13.399999999999991,7.200000000000003,9.700000000000003,27.10000000000001,0.0,66.39999999999999,2.1000000000000085,64.8,25.799999999999997,11.600000000000009,52.60000000000001,9.0,117.10000000000001,33.0,125.60000000000001,66.00000000000001,68.50000000000001,32.900000000000006,61.60000000000001,45.2,30.299999999999997,33.10000000000001,19.10000000000001,21.0,21.60000000000001
weird green color,146.10000000000002,154.3,129.5,173.0,118.79999999999998,10.899999999999977,167.7,157.40000000000003,40.19999999999999,6.400000000000006,111.1,83.29999999999998,178.90000000000003,32.5,68.6,55.30000000000001,155.40000000000003,158.0,43.60000000000002,101.49999999999999,149.10000000000002,28.900000000000006,158.7,100.1,129.79999999999998,96.49999999999999,158.3,48.0,144.5,92.99999999999999,152.90000000000003,114.19999999999999,76.39999999999999,166.8,0.8000000000000114,121.69999999999999,142.79999999999998,169.10000000000002,178.2,106.99999999999999,73.5,39.29999999999998,109.89999999999999,179.3,107.69999999999999,106.49999999999999,123.49999999999999,34.999999999999986,123.39999999999999,105.99999999999999,106.6,176.39999999999998,103.39999999999999,177.39999999999998,166.90000000000003,142.0,87.29999999999998,146.7,8.0,19.299999999999983,110.6,137.2,92.89999999999999,20.899999999999977,117.39999999999999,179.90000000000003,161.2,146.1,9.400000000000006,94.49999999999999,28.19999999999999,83.19999999999999,61.79999999999998,113.79999999999998,63.39999999999999,71.29999999999998,79.79999999999998,73.6,76.1,39.29999999999998,66.39999999999999,0.0,64.29999999999998,1.5999999999999943,40.599999999999994,54.79999999999998,13.799999999999983,57.39999999999999,50.70000000000002,33.39999999999999,59.20000000000002,0.39999999999997726,2.1000000000000227,33.499999999999986,4.799999999999983,21.19999999999999,36.099999999999994,33.29999999999998,47.29999999999998,45.39999999999999,44.79999999999998
golden yellow color,149.6,141.4,65.2,122.70000000000002,54.50000000000001,53.400000000000006,103.39999999999998,138.29999999999998,24.099999999999994,70.69999999999999,46.800000000000004,19.0,116.79999999999998,96.79999999999998,4.300000000000011,119.6,140.29999999999998,137.70000000000002,107.9,37.2,146.6,93.19999999999999,137.00000000000003,35.800000000000004,65.5,32.2,94.0,112.29999999999998,151.20000000000002,28.700000000000003,142.79999999999998,178.49999999999997,12.100000000000009,128.9,65.1,174.00000000000003,78.5,126.6,113.9,42.7,137.79999999999998,25.0,45.60000000000001,115.00000000000003,43.400000000000006,42.2,59.2,29.299999999999997,59.10000000000001,41.7,42.300000000000004,112.1,39.10000000000001,113.1,128.79999999999998,77.7,23.000000000000007,149.00000000000003,56.29999999999998,45.0,46.300000000000004,72.9,28.60000000000001,43.400000000000006,53.10000000000001,115.79999999999998,134.50000000000003,81.80000000000001,73.69999999999999,30.200000000000003,36.099999999999994,18.900000000000006,2.5,49.50000000000001,0.8999999999999915,7.0,15.5,9.300000000000011,11.800000000000011,25.0,2.1000000000000085,64.29999999999998,0.0,62.69999999999999,23.69999999999999,9.5,50.5,6.8999999999999915,115.0,30.89999999999999,123.5,63.900000000000006,66.4,30.799999999999997,59.5,43.099999999999994,28.19999999999999,31.0,17.0,18.89999999999999,19.5
hospital green color,147.70000000000002,155.9,127.89999999999999,174.6,117.19999999999999,9.299999999999983,166.1,159.00000000000003,38.599999999999994,8.0,109.5,81.69999999999999,179.49999999999997,34.099999999999994,67.0,56.900000000000006,157.00000000000003,159.6,45.20000000000002,99.89999999999999,150.70000000000002,30.5,160.29999999999998,98.5,128.2,94.89999999999999,156.70000000000002,49.599999999999994,146.1,91.39999999999999,154.50000000000003,115.79999999999998,74.8,168.4,2.4000000000000057,123.29999999999998,141.2,170.70000000000002,176.6,105.39999999999999,75.1,37.69999999999999,108.3,177.70000000000002,106.1,104.89999999999999,121.89999999999999,33.39999999999999,121.8,104.39999999999999,105.0,174.79999999999998,101.8,175.79999999999998,168.50000000000003,140.4,85.69999999999999,148.29999999999998,6.400000000000006,17.69999999999999,109.0,135.6,91.3,19.299999999999983,115.8,178.49999999999997,162.79999999999998,144.5,11.0,92.89999999999999,26.599999999999994,81.6,60.19999999999999,112.19999999999999,61.8,69.69999999999999,78.19999999999999,72.0,74.5,37.69999999999999,64.8,1.5999999999999943,62.69999999999999,0.0,39.0,53.19999999999999,12.199999999999989,55.8,52.30000000000001,31.799999999999997,60.80000000000001,1.200000000000017,3.700000000000017,31.89999999999999,3.1999999999999886,19.599999999999994,34.5,31.69999999999999,45.69999999999999,43.8,43.19999999999999
sickly yellow color,173.29999999999998,165.1,88.89999999999999,146.4,78.19999999999999,29.700000000000017,127.1,161.99999999999997,0.4000000000000057,47.0,70.5,42.69999999999999,140.49999999999997,73.1,28.0,95.9,163.99999999999997,161.4,84.20000000000002,60.89999999999999,170.29999999999998,69.5,160.70000000000002,59.49999999999999,89.19999999999999,55.89999999999999,117.70000000000002,88.6,174.9,52.39999999999999,166.49999999999997,154.79999999999998,35.8,152.6,41.400000000000006,162.29999999999998,102.19999999999999,150.29999999999998,137.6,66.39999999999999,114.1,1.3000000000000114,69.3,138.70000000000002,67.1,65.89999999999999,82.89999999999999,5.6000000000000085,82.8,65.39999999999999,66.0,135.79999999999998,62.8,136.79999999999998,152.49999999999997,101.39999999999999,46.699999999999996,172.70000000000002,32.599999999999994,21.30000000000001,70.0,96.6,52.3,19.700000000000017,76.8,139.49999999999997,158.20000000000002,105.5,50.0,53.89999999999999,12.400000000000006,42.599999999999994,21.19999999999999,73.19999999999999,22.799999999999997,30.69999999999999,39.19999999999999,33.0,35.5,1.3000000000000114,25.799999999999997,40.599999999999994,23.69999999999999,39.0,0.0,14.199999999999989,26.80000000000001,16.799999999999997,91.30000000000001,7.200000000000003,99.80000000000001,40.20000000000002,42.70000000000002,7.1000000000000085,35.80000000000001,19.400000000000006,4.5,7.300000000000011,6.699999999999989,4.799999999999997,4.199999999999989
sandy color,159.1,150.9,74.7,132.20000000000002,64.0,43.900000000000006,112.9,147.79999999999998,14.599999999999994,61.19999999999999,56.300000000000004,28.5,126.29999999999998,87.29999999999998,13.800000000000011,110.1,149.79999999999998,147.20000000000002,98.4,46.7,156.1,83.69999999999999,146.50000000000003,45.300000000000004,75.0,41.7,103.5,102.79999999999998,160.70000000000002,38.2,152.29999999999998,168.99999999999997,21.60000000000001,138.4,55.599999999999994,176.49999999999997,88.0,136.1,123.4,52.2,128.29999999999998,15.5,55.10000000000001,124.50000000000003,52.900000000000006,51.7,68.7,19.799999999999997,68.60000000000001,51.2,51.800000000000004,121.6,48.60000000000001,122.6,138.29999999999998,87.2,32.50000000000001,158.50000000000003,46.79999999999998,35.5,55.800000000000004,82.4,38.10000000000001,33.900000000000006,62.60000000000001,125.29999999999998,144.00000000000003,91.30000000000001,64.19999999999999,39.7,26.599999999999994,28.400000000000006,7.0,59.00000000000001,8.600000000000009,16.5,25.0,18.80000000000001,21.30000000000001,15.5,11.600000000000009,54.79999999999998,9.5,53.19999999999999,14.199999999999989,0.0,41.0,2.6000000000000085,105.5,21.39999999999999,114.0,54.400000000000006,56.900000000000006,21.299999999999997,50.0,33.599999999999994,18.69999999999999,21.5,7.5,9.399999999999991,10.0
fluro green color,159.9,168.1,115.7,173.20000000000002,105.0,2.9000000000000057,153.9,171.20000000000002,26.400000000000006,20.19999999999999,97.30000000000001,69.5,167.29999999999998,46.29999999999998,54.80000000000001,69.1,169.20000000000002,171.79999999999998,57.400000000000006,87.7,162.9,42.69999999999999,172.49999999999997,86.30000000000001,116.0,82.7,144.50000000000003,61.79999999999998,158.29999999999998,79.2,166.70000000000002,127.99999999999997,62.60000000000001,179.4,14.599999999999994,135.49999999999997,129.0,177.1,164.4,93.2,87.29999999999998,25.5,96.10000000000001,165.50000000000003,93.9,92.7,109.7,21.200000000000003,109.60000000000001,92.2,92.80000000000001,162.6,89.60000000000001,163.6,179.29999999999998,128.20000000000002,73.5,160.49999999999997,5.799999999999983,5.5,96.80000000000001,123.4,79.10000000000001,7.099999999999994,103.60000000000001,166.29999999999998,174.99999999999997,132.3,23.19999999999999,80.7,14.400000000000006,69.4,48.0,100.0,49.60000000000001,57.5,66.0,59.80000000000001,62.30000000000001,25.5,52.60000000000001,13.799999999999983,50.5,12.199999999999989,26.80000000000001,41.0,0.0,43.60000000000001,64.5,19.60000000000001,73.0,13.400000000000006,15.900000000000006,19.700000000000003,9.0,7.400000000000006,22.30000000000001,19.5,33.5,31.60000000000001,31.0
light gold color,156.5,148.3,72.1,129.60000000000002,61.4,46.500000000000014,110.30000000000001,145.2,17.200000000000003,63.8,53.699999999999996,25.89999999999999,123.69999999999999,89.89999999999999,11.200000000000003,112.7,147.2,144.60000000000002,101.00000000000001,44.099999999999994,153.5,86.3,143.90000000000003,42.699999999999996,72.4,39.099999999999994,100.90000000000003,105.39999999999999,158.10000000000002,35.599999999999994,149.7,171.59999999999997,19.0,135.8,58.2,179.09999999999997,85.39999999999999,133.5,120.80000000000001,49.599999999999994,130.89999999999998,18.10000000000001,52.5,121.90000000000003,50.3,49.099999999999994,66.1,22.400000000000006,66.0,48.599999999999994,49.199999999999996,119.0,46.0,120.0,135.7,84.6,29.9,155.90000000000003,49.39999999999999,38.10000000000001,53.199999999999996,79.8,35.5,36.500000000000014,60.0,122.69999999999999,141.40000000000003,88.7,66.8,37.099999999999994,29.200000000000003,25.799999999999997,4.3999999999999915,56.4,6.0,13.899999999999991,22.39999999999999,16.200000000000003,18.700000000000003,18.10000000000001,9.0,57.39999999999999,6.8999999999999915,55.8,16.799999999999997,2.6000000000000085,43.60000000000001,0.0,108.10000000000001,24.0,116.60000000000001,57.000000000000014,59.500000000000014,23.900000000000006,52.60000000000001,36.2,21.299999999999997,24.10000000000001,10.100000000000009,12.0,12.600000000000009
